prompt,label,category
What is the legal team's access level to disciplinary records and investigation notes?,1,DISCIPLINARY_ACTIONS_SIM
Are there any templates or forms used for documenting investigations within the People & Talent Hub?,1,DISCIPLINARY_ACTIONS_SIM
How can I confirm that all disciplinary actions have been properly documented?,1,DISCIPLINARY_ACTIONS_SIM
What is the process for disputing information in a disciplinary record?,1,DISCIPLINARY_ACTIONS_SIM
Do we store witness statements as part of investigation notes?,1,DISCIPLINARY_ACTIONS_SIM
Can I get a list of all employees currently under a disciplinary action?,1,DISCIPLINARY_ACTIONS_SIM
How are disciplinary records flagged for review or expiration?,1,DISCIPLINARY_ACTIONS_SIM
What is the process for redacting sensitive information from investigation notes for disclosure?,1,DISCIPLINARY_ACTIONS_SIM
Is there a self-service option for employees to review their own records?,1,DISCIPLINARY_ACTIONS_SIM
How does the People & Talent Hub ensure compliance with privacy regulations for these records?,1,DISCIPLINARY_ACTIONS_SIM
Can managers initiate requests for disciplinary records through the system?,1,DISCIPLINARY_ACTIONS_SIM
What types of disciplinary actions are formally recorded in the People & Talent Hub?,1,DISCIPLINARY_ACTIONS_SIM
Where are the investigation notes stored once an investigation is closed?,1,DISCIPLINARY_ACTIONS_SIM
Are there any restrictions on sharing disciplinary records internally?,1,DISCIPLINARY_ACTIONS_SIM
Can I see if a particular employee has any open investigations against them?,1,DISCIPLINARY_ACTIONS_SIM
What is the protocol for cross-referencing disciplinary records with performance reviews?,1,DISCIPLINARY_ACTIONS_SIM
Do we maintain a log of requests for disciplinary records?,1,DISCIPLINARY_ACTIONS_SIM
"How are disciplinary records from previous employers integrated, if at all?",1,DISCIPLINARY_ACTIONS_SIM
What data points are captured when a disciplinary action is recorded?,1,DISCIPLINARY_ACTIONS_SIM
Can I access historical disciplinary records from more than five years ago?,1,DISCIPLINARY_ACTIONS_SIM
What training is available for HR personnel on managing disciplinary records?,1,DISCIPLINARY_ACTIONS_SIM
How do we differentiate between formal and informal investigation notes?,1,DISCIPLINARY_ACTIONS_SIM
Is there a system for tagging disciplinary records by severity or outcome?,1,DISCIPLINARY_ACTIONS_SIM
Can I obtain an anonymized report of disciplinary actions for trend analysis?,1,DISCIPLINARY_ACTIONS_SIM
What is the process for archiving old disciplinary records and investigation notes?,1,DISCIPLINARY_ACTIONS_SIM
How can I verify the accuracy and completeness of a disciplinary record entry?,1,DISCIPLINARY_ACTIONS_SIM
How do I access termination packets in the People & Talent Hub?,1,TERMINATION_PACKETS_SIM
Where can I find separation agreement templates?,1,TERMINATION_PACKETS_SIM
Can I view my termination packet in the HR portal?,1,TERMINATION_PACKETS_SIM
Looking for information on separation agreements.,1,TERMINATION_PACKETS_SIM
Navigate me to the termination documents section.,1,TERMINATION_PACKETS_SIM
Is there a self-service option for separation agreements?,1,TERMINATION_PACKETS_SIM
Where are employee termination packets stored?,1,TERMINATION_PACKETS_SIM
I need to review a separation agreement. How?,1,TERMINATION_PACKETS_SIM
Locate the termination packet resources for me.,1,TERMINATION_PACKETS_SIM
Accessing separation agreement forms.,1,TERMINATION_PACKETS_SIM
Show me where to find termination packet guidelines.,1,TERMINATION_PACKETS_SIM
Can I download a separation agreement from the People & Talent Hub?,1,TERMINATION_PACKETS_SIM
How do I get a copy of a termination packet?,1,TERMINATION_PACKETS_SIM
Where is the repository for separation agreements?,1,TERMINATION_PACKETS_SIM
I'm looking for termination-related documents.,1,TERMINATION_PACKETS_SIM
Find separation agreement documentation.,1,TERMINATION_PACKETS_SIM
Guide to accessing termination packets.,1,TERMINATION_PACKETS_SIM
Where are the standard separation agreements?,1,TERMINATION_PACKETS_SIM
Need to find my termination paperwork.,1,TERMINATION_PACKETS_SIM
How to obtain a separation agreement in the People & Talent Hub?,1,TERMINATION_PACKETS_SIM
Search for 'termination packet' in the People & Talent Hub.,1,TERMINATION_PACKETS_SIM
Search for 'separation agreement' in the People & Talent Hub.,1,TERMINATION_PACKETS_SIM
Help me find termination package details.,1,TERMINATION_PACKETS_SIM
Can the People & Talent Hub provide separation agreement examples?,1,TERMINATION_PACKETS_SIM
Requesting access to termination information.,1,TERMINATION_PACKETS_SIM
Where can managers find separation agreement procedures?,1,TERMINATION_PACKETS_SIM
Looking for employee termination checklists.,1,TERMINATION_PACKETS_SIM
Is there a section for separation agreement policies?,1,TERMINATION_PACKETS_SIM
How do I print a termination packet?,1,TERMINATION_PACKETS_SIM
Where are the legal documents for separation agreements?,1,TERMINATION_PACKETS_SIM
Accessing past employee termination packets.,1,TERMINATION_PACKETS_SIM
Information regarding separation agreement processes.,1,TERMINATION_PACKETS_SIM
Can I initiate a separation agreement request here?,1,TERMINATION_PACKETS_SIM
Where is the employee separation module?,1,TERMINATION_PACKETS_SIM
Find resources for termination paperwork completion.,1,TERMINATION_PACKETS_SIM
How do I access the separation agreement library?,1,TERMINATION_PACKETS_SIM
I need details on termination processes and forms.,1,TERMINATION_PACKETS_SIM
Can I find a sample separation agreement?,1,TERMINATION_PACKETS_SIM
Show me the path to termination documents.,1,TERMINATION_PACKETS_SIM
Where can I find an explanation of separation agreements?,1,TERMINATION_PACKETS_SIM
Looking for the HR self-service termination section.,1,TERMINATION_PACKETS_SIM
How do I retrieve a separation agreement for an employee?,1,TERMINATION_PACKETS_SIM
Is there a searchable database for termination packets?,1,TERMINATION_PACKETS_SIM
Can I view all separation agreement policies here?,1,TERMINATION_PACKETS_SIM
I need access to the termination handbook.,1,TERMINATION_PACKETS_SIM
Where are the standard separation agreement clauses?,1,TERMINATION_PACKETS_SIM
Help me find information about severance packages.,1,TERMINATION_PACKETS_SIM
How to get a termination packet for an employee?,1,TERMINATION_PACKETS_SIM
Looking for HR resources on employee separations.,1,TERMINATION_PACKETS_SIM
Can I generate a separation agreement from the People & Talent Hub?,1,TERMINATION_PACKETS_SIM
What is the company's official policy on leave of absence?,1,LEAVE_MEDICAL_SIM
How do I request a medical leave of absence?,1,LEAVE_MEDICAL_SIM
Where can I find information about FMLA leave?,1,LEAVE_MEDICAL_SIM
What documentation is required for a medical accommodation request?,1,LEAVE_MEDICAL_SIM
Who do I contact to discuss a personal leave of absence?,1,LEAVE_MEDICAL_SIM
Can I request a short-term disability leave through the People & Talent Hub?,1,LEAVE_MEDICAL_SIM
What are the eligibility criteria for parental leave?,1,LEAVE_MEDICAL_SIM
How do I apply for a leave of absence?,1,LEAVE_MEDICAL_SIM
Is there a specific form for medical accommodation requests?,1,LEAVE_MEDICAL_SIM
What is the process for extending a leave of absence?,1,LEAVE_MEDICAL_SIM
Are there different types of medical leave available?,1,LEAVE_MEDICAL_SIM
How long can I take a personal leave of absence?,1,LEAVE_MEDICAL_SIM
What is the company's policy on intermittent FMLA leave?,1,LEAVE_MEDICAL_SIM
Where can I upload supporting documents for my leave request?,1,LEAVE_MEDICAL_SIM
What is the policy for returning to work after a medical leave?,1,LEAVE_MEDICAL_SIM
How does the company handle reasonable accommodation requests under the ADA?,1,LEAVE_MEDICAL_SIM
Who reviews leave of absence requests?,1,LEAVE_MEDICAL_SIM
What is the maximum duration for a medical leave?,1,LEAVE_MEDICAL_SIM
Can I check the status of my leave request on the People & Talent Hub?,1,LEAVE_MEDICAL_SIM
What benefits continue during a leave of absence?,1,LEAVE_MEDICAL_SIM
What is the procedure for requesting a change in my medical accommodation?,1,LEAVE_MEDICAL_SIM
Are there paid leave options for medical reasons?,1,LEAVE_MEDICAL_SIM
How much notice is required for a planned leave of absence?,1,LEAVE_MEDICAL_SIM
What information is needed for a family care leave?,1,LEAVE_MEDICAL_SIM
"Does the company offer sabbatical leave, and how do I apply?",1,LEAVE_MEDICAL_SIM
What are my rights regarding medical leave under state laws?,1,LEAVE_MEDICAL_SIM
How is my job protected during a leave of absence?,1,LEAVE_MEDICAL_SIM
Can I access my leave balance information?,1,LEAVE_MEDICAL_SIM
What steps should I take if I need a workplace accommodation due to a medical condition?,1,LEAVE_MEDICAL_SIM
Who is the HR contact for leave and accommodation inquiries?,1,LEAVE_MEDICAL_SIM
What is the policy for unpaid leave of absence?,1,LEAVE_MEDICAL_SIM
How do I inform my manager about my leave request?,1,LEAVE_MEDICAL_SIM
What is the company's policy on bereavement leave?,1,LEAVE_MEDICAL_SIM
Are there any specific deadlines for submitting leave requests?,1,LEAVE_MEDICAL_SIM
Can I work remotely as a form of medical accommodation?,1,LEAVE_MEDICAL_SIM
What is the appeals process if my leave request is denied?,1,LEAVE_MEDICAL_SIM
How do I request a modification to my work schedule for medical reasons?,1,LEAVE_MEDICAL_SIM
What is the procedure for long-term disability claims?,1,LEAVE_MEDICAL_SIM
Is there a confidentiality policy for medical information shared for accommodations?,1,LEAVE_MEDICAL_SIM
What resources are available for employees returning from medical leave?,1,LEAVE_MEDICAL_SIM
How do I notify the company of my intent to return from leave?,1,LEAVE_MEDICAL_SIM
What is the company's policy on military leave?,1,LEAVE_MEDICAL_SIM
Can I take leave to care for a sick family member?,1,LEAVE_MEDICAL_SIM
What documentation is needed for FMLA intermittent leave?,1,LEAVE_MEDICAL_SIM
How are medical accommodations evaluated?,1,LEAVE_MEDICAL_SIM
What support is offered for employees with chronic health conditions?,1,LEAVE_MEDICAL_SIM
Where can I find a summary of all leave policies?,1,LEAVE_MEDICAL_SIM
What happens to my benefits during an unpaid leave?,1,LEAVE_MEDICAL_SIM
Can I apply for leave retroactively in emergency situations?,1,LEAVE_MEDICAL_SIM
Who can provide guidance on complex leave or accommodation scenarios?,1,LEAVE_MEDICAL_SIM
"Could you please provide a full export of the employee directory, including all contact information?",1,EMPLOYEE_DIRECTORY_EXPORT_SIM
I need a complete employee directory export with contact details. How can I obtain this?,1,EMPLOYEE_DIRECTORY_EXPORT_SIM
"Please send me the full employee directory in an exportable format, including contact info.",1,EMPLOYEE_DIRECTORY_EXPORT_SIM
"Is it possible to get a full export of the employee directory, complete with contact information?",1,EMPLOYEE_DIRECTORY_EXPORT_SIM
Requesting a complete employee directory export that includes all contact details.,1,EMPLOYEE_DIRECTORY_EXPORT_SIM
I require a full employee directory export with contact information for my records.,1,EMPLOYEE_DIRECTORY_EXPORT_SIM
"Can I get a full export of the employee directory, specifically including contact information for all staff?",1,EMPLOYEE_DIRECTORY_EXPORT_SIM
"Please generate a full export of the employee directory, ensuring all contact details are included.",1,EMPLOYEE_DIRECTORY_EXPORT_SIM
